weight,age,height,size
136.69,42,5.50,L
189.60,33,5.33,XL
127.87,45,5.25,M
127.87,30,5.50,M
152.12,27,5.50,XXXL
134.48,37,5.75,M
163.14,35,5.75,XL
136.69,30,5.58,L
136.69,28,5.58,L
169.76,35,5.25,XXXL
116.84,29,5.33,S
154.32,46,5.42,XL
116.84,38,5.50,S
123.46,31,5.25,M
138.89,28,5.75,M
138.89,27,5.58,L
138.89,29,5.08,XL
134.48,29,5.17,L
125.66,28,5.25,M
127.87,35,5.42,L
119.05,58,5.50,L
127.87,30,5.25,M
143.30,47,5.75,XL
121.25,51,5.25,M
123.46,29,5.33,M
149.91,39,5.83,M
156.53,29,5.25,XL
119.05,29,5.33,M
127.87,26,5.42,XL
121.25,35,5.25,L
127.87,30,5.58,M
143.30,41,5.67,XL
138.89,28,5.67,M
134.48,37,5.42,XL
194.01,31,5.50,XXXL
143.30,26,5.58,XL
163.14,55,5.25,XXXL
114.64,41,5.33,S
134.48,28,5.42,M
119.05,30,5.42,S
134.48,43,5.83,L
134.48,27,5.50,M
114.64,39,5.33,M
136.69,26,5.50,M
108.03,34,5.08,M
116.84,22,5.50,M
123.46,34,5.33,S
158.73,45,5.58,XXXL
158.73,32,5.67,L
119.05,27,5.17,M
141.10,48,5.67,L
108.03,29,5.17,S
134.48,32,5.33,M
123.46,44,5.42,S
138.89,34,5.58,L
114.64,43,5.08,M
134.48,37,5.42,L
116.84,34,5.33,S
119.05,29,5.08,M
125.66,21,5.50,M
163.14,40,5.67,XXXL
105.82,34,5.17,XXS
110.23,35,5.67,XXS
103.62,58,5.25,M
127.87,29,5.58,L
147.71,34,5.50,L
123.46,47,5.50,L
108.03,47,5.33,S
114.64,31,5.08,XXS
121.25,36,5.50,S
138.89,32,5.50,L
116.84,31,5.33,S
154.32,29,5.58,XXXL
178.57,50,5.33,XXXL
154.32,29,5.08,XL
255.74,36,5.58,XXXL
123.46,32,5.58,M
105.82,30,5.25,S
123.46,22,5.33,M
169.76,34,5.58,XXXL
169.76,30,5.33,XXXL
143.30,32,5.92,L
143.30,36,5.67,L
123.46,29,5.50,S
134.48,22,5.58,M
119.05,40,5.33,M
138.89,35,5.25,XXXL
116.84,32,5.25,S
127.87,30,5.67,M
103.62,28,5.67,S
163.14,23,5.67,XL
114.64,29,5.25,M
134.48,34,5.25,S
213.85,38,5.75,XXXL
143.30,17,5.25,XL
149.91,29,5.42,XL
163.14,46,5.58,XXXL
127.87,37,5.33,M
103.62,41,5.17,S
119.05,29,5.33,S
198.42,40,5.58,XXXL
127.87,38,5.58,L
114.64,27,5.58,S
123.46,28,5.75,S
119.05,27,5.42,XXS
114.64,44,5.25,S
119.05,30,5.67,XXS
138.89,21,5.42,XL
119.05,29,5.33,S
108.03,33,5.33,S
119.05,30,5.17,XXS
134.48,38,5.50,M
209.44,31,5.42,XXXL
127.87,38,5.58,M
119.05,34,5.25,M
138.89,25,5.42,M
123.46,34,5.42,M
154.32,28,5.75,XL
134.48,59,5.83,L
94.80,26,5.25,XXS
103.62,19,5.42,S
123.46,47,5.33,L
125.66,34,5.33,XXXL
108.03,27,5.08,XXS
127.87,27,5.75,M
143.30,35,5.58,XL
132.28,28,5.25,M
119.05,44,5.33,M
158.73,32,5.25,XXXL
119.05,29,5.17,L
169.76,27,5.58,XXXL
116.84,28,5.67,S
123.46,30,5.42,XL
130.07,27,5.42,M
105.82,53,5.25,S
143.30,30,5.92,L
127.87,36,5.50,M
147.71,34,5.50,L
119.05,22,5.58,M
249.12,45,5.42,XXXL
174.16,24,5.42,XXXL
119.05,43,5.33,S
158.73,32,5.67,L
143.30,35,5.58,L
141.10,42,5.58,M
134.48,30,5.25,L
145.50,28,5.33,XL
136.69,28,5.42,M
158.73,37,5.50,XL
138.89,34,5.50,L
143.30,26,5.92,L
123.46,31,5.08,S
119.05,20,5.00,XXS
127.87,46,5.42,XL
134.48,35,5.17,L
143.30,31,5.58,M
132.28,38,5.25,M
136.69,35,5.00,XXXL
134.48,30,5.42,XXXL
121.25,27,5.58,S
114.64,48,5.17,S
194.01,28,5.67,XXXL
108.03,25,5.25,XXS
105.82,31,5.08,XXS
182.98,38,5.33,XXXL
127.87,25,5.33,L
127.87,23,5.33,M
227.08,38,5.67,XXXL
123.46,62,5.33,L
182.98,22,5.50,XXXL
119.05,27,5.33,S
127.87,63,5.58,XXXL
134.48,22,5.33,L
123.46,36,5.42,XL
138.89,35,5.50,L
127.87,30,5.75,M
174.16,53,5.75,XXXL
119.05,22,5.42,S
127.87,29,5.33,L
182.98,44,5.75,XXXL
138.89,17,5.67,M
121.25,29,5.67,S
169.76,31,5.67,XXXL
127.87,42,5.42,M
158.73,30,5.83,XL
138.89,28,5.33,XXXL
108.03,51,5.33,XXS
127.87,31,5.00,XL
138.89,27,5.75,L
112.44,34,5.33,M
134.48,34,5.42,XL
114.64,33,5.25,M
149.91,34,5.58,XL
125.66,36,5.42,M
138.89,35,5.58,M
114.64,38,5.25,S
249.12,56,5.25,XXXL
127.87,50,5.25,L
134.48,33,5.42,L
189.60,47,5.83,XXXL
127.87,28,5.50,M
119.05,,5.33,S
149.91,21,5.83,XXXL
134.48,31,5.42,M
149.91,46,5.33,XXXL
149.91,33,5.42,XL
149.91,30,5.33,XL
182.98,32,5.58,XXXL
249.12,30,5.92,XXXL
108.03,36,5.17,M
143.30,48,5.58,XL
158.73,36,5.25,XXXL
178.57,21,5.92,XXXL
134.48,36,5.58,L
158.73,31,5.17,XXXL
125.66,35,5.33,M
114.64,23,5.17,XXS
114.64,25,5.50,S
112.44,38,5.33,XXS
127.87,32,5.17,M
123.46,30,5.42,S
123.46,31,5.42,M
119.05,27,5.50,S
127.87,22,5.17,M
149.91,30,5.58,XL
123.46,30,5.33,M
112.44,41,5.00,M
154.32,43,5.33,XXXL
149.91,25,5.75,L
134.48,31,5.33,L
149.91,33,5.17,XXXL
119.05,38,5.08,M
114.64,22,5.42,XXS
114.64,29,5.42,XXS
149.91,33,5.58,XXXL
123.46,40,5.58,M
116.84,31,5.67,S
114.64,29,5.50,S
138.89,28,5.50,L
149.91,29,5.25,XL
154.32,27,5.50,XL
138.89,34,5.25,M
132.28,33,5.75,S
99.21,23,5.17,XXS
143.30,44,6.00,XL
125.66,32,5.17,M
156.53,33,5.25,XL
158.73,36,5.58,XL
163.14,37,5.42,XXXL
99.21,30,5.17,S
154.32,40,5.58,L
149.91,27,5.58,L
134.48,39,5.75,S
156.53,36,5.75,XXXL
134.48,32,5.58,XL
127.87,39,5.33,M
154.32,30,5.58,XXXL
189.60,38,5.50,XXXL
158.73,32,5.67,XL
160.94,37,5.58,XXXL
108.03,32,5.17,S
127.87,44,5.58,M
132.28,25,5.33,M
147.71,34,5.58,L
134.48,55,5.50,XL
134.48,28,5.33,XXS
174.16,25,5.67,XXXL
134.48,36,5.42,XL
92.59,44,5.17,S
147.71,36,5.67,XL
158.73,44,5.58,XXXL
154.32,29,5.17,L
134.48,27,5.42,M
178.57,38,5.42,XXXL
138.89,37,5.58,L
99.21,30,5.25,XXS
119.05,34,5.33,M
147.71,39,5.33,XL
138.89,30,5.08,XL
123.46,29,5.17,S
138.89,27,5.50,XL
138.89,18,5.83,L
114.64,28,5.58,XXS
143.30,52,5.25,XXXL
123.46,36,5.33,M
134.48,27,5.42,M
158.73,29,5.67,L
127.87,28,5.42,L
116.84,32,5.08,S
143.30,30,5.42,XL
163.14,29,5.50,XXXL
138.89,21,5.33,XL
112.44,38,5.25,XXS
123.46,39,5.58,M
143.30,31,5.33,M
103.62,28,5.25,S
158.73,35,5.50,XXXL
134.48,28,5.75,S
125.66,39,5.58,M
123.46,38,5.42,M
178.57,27,5.25,XXXL
127.87,32,5.67,M
163.14,50,5.75,XXXL
116.84,29,5.42,M
149.91,30,5.42,XL
127.87,27,5.50,M
149.91,27,5.83,M
105.82,27,5.17,XXS
110.23,37,5.25,M
114.64,40,4.83,L
114.64,36,5.42,S
105.82,28,5.17,S
134.48,22,5.08,XL
138.89,20,5.83,M
163.14,31,5.67,XXXL
138.89,28,5.42,M
149.91,37,5.42,XXXL
154.32,56,5.75,XXXL
123.46,34,5.58,XL
127.87,27,5.42,M
136.69,44,5.33,M
134.48,33,5.00,M
127.87,26,5.42,L
127.87,50,5.17,M
154.32,23,5.33,XXXL
138.89,35,5.67,L
123.46,35,5.42,M
134.48,38,5.42,L
127.87,29,5.42,L
149.91,30,5.33,L
121.25,26,5.58,S
138.89,60,0.00,XL
99.21,31,5.17,XXS
127.87,42,5.42,L
136.69,47,5.67,L
154.32,31,5.33,XXXL
136.69,39,5.17,L
125.66,33,5.67,S
114.64,29,5.25,XXS
136.69,19,5.25,L
127.87,22,5.42,S
103.62,34,5.08,S
134.48,33,5.33,M
134.48,24,5.17,M
123.46,30,5.42,L
114.64,31,5.17,S
119.05,25,5.58,S
143.30,28,5.58,L
114.64,30,5.33,XXS
127.87,32,5.67,M
127.87,31,5.50,M
134.48,35,5.58,M
143.30,22,5.75,L
119.05,31,5.25,M
127.87,29,5.17,M
119.05,42,5.25,XXS
123.46,23,5.42,M
123.46,30,5.33,XXS
127.87,33,5.25,M
138.89,24,5.17,L
158.73,39,5.67,XL
136.69,31,5.75,M
119.05,31,5.42,L
143.30,33,5.25,XL
182.98,40,5.92,XXXL
182.98,35,5.25,XXXL
127.87,26,5.33,M
125.66,26,5.33,M
143.30,33,5.67,L
134.48,29,5.92,XL
127.87,33,5.83,M
143.30,51,5.25,XXXL
127.87,32,5.33,M
121.25,37,5.33,XXS
114.64,37,5.17,S
149.91,28,5.67,XL
103.62,40,5.17,XXS
112.44,41,5.50,S
116.84,33,5.25,S
132.28,29,5.58,M
149.91,21,5.58,XL
123.46,38,5.67,M
125.66,22,5.58,L
127.87,30,5.42,M
123.46,50,5.08,S
116.84,41,5.42,S
132.28,36,5.67,L
138.89,32,5.50,L
127.87,28,5.42,M
143.30,28,5.50,L
154.32,29,5.42,XXXL
123.46,20,5.50,L
119.05,41,5.25,S
127.87,40,5.33,M
174.16,37,5.92,XXXL
143.30,28,5.67,M
138.89,31,5.50,XL
182.98,34,5.42,XXXL
127.87,26,5.67,M
121.25,39,5.42,S
108.03,4,5.42,S
127.87,35,5.42,L
123.46,32,5.50,M
116.84,43,5.50,XXS
149.91,32,5.58,L
114.64,26,5.50,S
114.64,26,5.42,XXS
134.48,39,5.33,XXXL
158.73,28,5.75,XL
138.89,43,5.25,L
134.48,29,5.33,XL
163.14,38,5.75,S
149.91,37,5.50,XL
189.60,38,6.00,XXXL
136.69,35,5.50,L
127.87,49,5.42,M
103.62,34,5.33,XXS
191.80,34,5.92,XXXL
127.87,32,5.58,M
112.44,31,5.17,S
147.71,27,5.50,L
149.91,37,5.42,L
119.05,63,5.33,S
136.69,31,5.50,L
149.91,32,5.83,XL
130.07,40,5.33,XL
105.82,29,5.25,XXS
130.07,31,5.67,S
165.35,28,5.83,XXXL
119.05,38,5.42,S
134.48,37,5.92,L
110.23,47,5.08,S
127.87,28,5.75,M
123.46,33,5.33,M
138.89,40,5.58,XL
127.87,29,5.58,M
167.55,46,5.92,XXXL
138.89,36,5.42,XL
127.87,20,5.58,M
134.48,23,5.67,S
127.87,34,5.50,M
138.89,46,5.33,XL
143.30,33,5.58,M
130.07,33,5.25,M
143.30,47,5.33,M
123.46,30,5.17,S
149.91,,4.92,XXXL
123.46,41,5.33,M
134.48,35,5.17,XL
88.18,31,5.08,S
158.73,34,5.08,XXXL
182.98,30,5.17,XXXL
143.30,31,5.17,L
119.05,43,5.17,S
134.48,28,5.58,XL
169.76,32,5.00,XXXL
114.64,32,5.33,S
134.48,26,5.58,M
134.48,30,5.17,M
138.89,29,5.08,XXXL
123.46,22,5.25,S
182.98,30,5.17,XXXL
103.62,51,5.42,S
119.05,37,5.42,M
154.32,30,5.92,XL
143.30,30,5.58,XL
114.64,40,5.67,S
127.87,40,5.58,M
158.73,32,5.33,XXXL
134.48,31,5.75,XL
116.84,33,5.17,S
169.76,30,5.42,XXXL
154.32,40,5.75,XL
119.05,30,5.33,S
127.87,48,5.50,M
123.46,31,5.67,M
125.66,35,5.25,L
134.48,49,5.50,M
134.48,31,5.75,M
99.21,31,4.92,S
123.46,43,5.67,M
134.48,29,5.42,M
94.80,24,5.00,XXS
149.91,40,5.75,XXXL
134.48,44,5.75,L
143.30,29,5.58,XL
163.14,20,5.75,XXXL
154.32,32,5.67,XL
114.64,26,5.25,XXS
119.05,30,5.50,S
143.30,33,5.25,XL
149.91,32,5.50,XXXL
154.32,29,5.50,XXXL
121.25,28,5.50,S
134.48,29,5.92,M
189.60,30,5.50,XXXL
127.87,35,5.50,M
127.87,27,5.50,M
147.71,31,5.58,L
169.76,40,5.83,XXXL
114.64,26,5.33,XXS
123.46,22,5.50,S
119.05,39,5.25,M
116.84,53,5.25,XXS
134.48,38,5.42,M
134.48,35,5.08,M
147.71,44,5.33,XXXL
123.46,33,5.42,S
125.66,32,0.00,S
174.16,31,5.33,XXXL
116.84,54,5.58,S
119.05,30,5.33,XXS
154.32,30,5.58,XXXL
114.64,30,4.83,XXS
127.87,27,5.17,M
189.60,31,5.42,XXXL
119.05,26,5.50,S
143.30,30,5.50,XXXL
127.87,66,5.58,M
154.32,41,5.25,XL
198.42,36,5.67,XXXL
158.73,30,5.75,XXXL
143.30,33,5.50,XXXL
101.41,37,5.17,XXS
116.84,43,5.58,S
114.64,25,5.25,XXS
127.87,35,5.33,S
149.91,38,5.42,XL
149.91,31,5.58,XL
174.16,36,5.75,XXXL
121.25,33,5.08,M
138.89,27,5.58,L
163.14,32,5.83,XXXL
123.46,45,4.75,L
134.48,36,5.42,M
127.87,42,5.58,XXXL
127.87,24,5.42,L
110.23,28,5.17,XXS
138.89,55,5.42,XXXL
119.05,40,5.33,L
127.87,27,5.58,M
108.03,53,5.25,S
149.91,37,5.08,L
134.48,37,5.17,M
127.87,46,5.50,M
110.23,30,5.08,XXS
123.46,36,5.67,S
138.89,28,5.42,L
174.16,34,5.42,XXXL
108.03,33,5.25,XXS
127.87,31,5.58,M
149.91,39,5.33,XL
136.69,27,5.50,L
127.87,25,5.33,L
123.46,30,5.17,M
138.89,31,5.42,XL
134.48,25,5.42,M
147.71,45,5.42,XL
134.48,35,5.58,XL
127.87,40,5.17,L
121.25,26,5.58,M
123.46,30,5.42,XL
143.30,25,5.58,L
147.71,39,6.00,L
114.64,35,5.00,XXS
143.30,47,5.67,XL
121.25,36,5.33,XXS
138.89,22,5.67,M
156.53,33,5.83,XL
112.44,37,5.33,XXS
123.46,33,5.58,M
154.32,34,6.08,XXXL
138.89,45,5.25,XL
134.48,34,5.67,M
180.78,30,5.67,XXXL
134.48,43,5.50,L
138.89,33,5.33,XL
88.18,27,5.17,XXS
123.46,30,5.08,M
143.30,36,5.50,L
154.32,33,5.67,M
163.14,42,5.75,XXXL
138.89,32,5.58,L
127.87,39,5.25,L
103.62,37,5.17,S
103.62,25,4.83,S
108.03,37,5.08,S
114.64,29,5.25,S
154.32,33,5.75,XL
127.87,36,5.50,M
198.42,37,5.50,XXXL
108.03,35,5.33,XXS
158.73,22,5.67,XL
145.50,41,5.67,L
119.05,31,5.58,S
105.82,24,5.08,XXS
108.03,39,5.17,XXS
123.46,29,5.33,M
123.46,48,5.58,M
134.48,45,5.50,XXXL
149.91,45,5.67,XL
249.12,32,5.42,XXXL
138.89,33,5.08,XL
130.07,37,5.25,XL
138.89,28,5.75,M
127.87,32,5.00,M
154.32,27,5.67,XXXL
138.89,25,5.83,M
134.48,31,5.50,L
174.16,41,5.00,XXXL
138.89,36,5.75,L
174.16,36,5.08,XL
158.73,60,5.67,XXXL
123.46,36,5.25,S
154.32,33,5.33,XXXL
119.05,43,5.33,S
178.57,39,5.75,XXXL
134.48,41,5.33,L
114.64,60,5.00,L
138.89,30,5.50,XL
130.07,29,5.25,XL
119.05,29,5.50,XXS
158.73,44,5.75,XXXL
158.73,39,5.67,XXXL
163.14,33,5.25,XXXL
143.30,31,5.75,XL
149.91,34,5.17,XL
105.82,45,5.42,S
108.03,56,5.25,XXS
123.46,36,5.25,M
123.46,32,5.58,S
119.05,31,5.17,M
134.48,54,5.33,XXS
143.30,36,5.50,L
158.73,54,5.42,XXXL
127.87,31,5.58,M
143.30,38,5.25,L
149.91,29,5.75,M
134.48,40,5.25,XL
134.48,34,5.58,L
116.84,18,5.42,M
123.46,31,5.00,L
121.25,32,5.25,M
99.21,27,5.17,S
121.25,26,5.58,S
127.87,36,5.33,L
127.87,33,5.67,S
182.98,39,5.50,XXXL
119.05,29,5.50,XXS
136.69,33,5.33,L
138.89,35,5.50,M
134.48,35,0.00,M
123.46,36,5.17,M
116.84,30,5.00,M
108.03,28,5.17,S
108.03,36,5.08,XXS
114.64,34,5.58,S
143.30,59,5.50,XXXL
149.91,25,5.17,XL
149.91,21,5.83,XL
158.73,69,5.50,XXXL
134.48,27,5.42,L
138.89,38,5.67,XL
158.73,31,5.58,L
143.30,35,5.25,XL
156.53,43,5.08,XXXL
149.91,24,5.42,XL
158.73,32,5.42,XXXL
116.84,31,5.33,S
136.69,31,5.42,M
154.32,35,5.75,XXXL
134.48,31,5.58,XL
134.48,36,5.58,M
112.44,30,5.17,S
116.84,27,5.42,XXS
158.73,38,5.92,XL
138.89,25,5.83,L
189.60,36,5.75,XXXL
127.87,28,5.00,L
174.16,45,5.67,XXXL
110.23,53,5.33,S
158.73,36,5.75,XXXL
149.91,45,5.50,XXXL
163.14,25,5.67,L
189.60,25,5.33,XXXL
127.87,28,5.75,S
119.05,30,5.25,S
127.87,33,5.58,M
127.87,32,5.50,M
163.14,42,5.50,XXXL
149.91,46,5.33,XXXL
127.87,28,5.50,M
174.16,26,5.50,XXXL
114.64,24,5.75,S
134.48,25,5.50,S
138.89,45,5.67,M
163.14,27,6.00,XXXL
154.32,28,5.33,XXXL
138.89,49,5.25,XL
108.03,27,4.92,XXS
114.64,28,5.17,S
189.60,34,5.50,XXXL
123.46,25,5.58,S
163.14,34,5.92,XL
119.05,28,5.58,S
149.91,31,5.83,XL
108.03,37,5.17,XXS
152.12,40,5.92,L
114.64,26,5.58,XXS
134.48,29,5.33,L
143.30,39,5.58,L
154.32,32,5.42,XXXL
116.84,36,5.33,S
114.64,48,5.33,S
143.30,28,5.42,M
114.64,24,5.17,S
123.46,33,5.67,S
134.48,28,5.33,L
119.05,38,5.17,S
114.64,33,5.33,S
149.91,27,5.75,L
154.32,32,5.50,XXXL
134.48,32,5.25,M
169.76,47,5.17,XL
123.46,25,5.50,S
178.57,26,5.42,XXXL
178.57,25,5.75,XXXL
123.46,27,5.17,M
134.48,33,5.67,L
154.32,31,5.92,XXXL
134.48,40,5.17,XXXL
108.03,34,5.33,XXS
138.89,38,5.42,M
127.87,59,5.33,XL
119.05,25,5.58,S
154.32,29,5.58,L
134.48,31,5.50,L
121.25,24,5.42,S
136.69,37,5.75,L
174.16,31,5.75,XL
130.07,34,5.75,L
121.25,37,5.08,S
134.48,42,5.58,L
123.46,71,5.00,XL
99.21,31,5.75,L
154.32,30,5.67,XXXL
156.53,35,5.67,XXXL
130.07,32,5.33,S
119.05,38,5.25,XXS
180.78,32,5.58,XXXL
119.05,26,5.50,M
156.53,59,5.42,XXXL
119.05,20,5.67,M
136.69,42,5.83,L
127.87,24,5.50,M
123.46,38,5.50,M
134.48,38,5.58,XL
136.69,29,5.50,M
119.05,21,5.50,M
154.32,48,5.42,XL
123.46,48,5.50,M
149.91,34,5.33,XXXL
198.42,50,5.58,XXXL
114.64,27,5.25,XXS
123.46,31,5.50,XXS
134.48,29,5.33,M
127.87,30,5.17,L
134.48,28,5.33,M
123.46,34,5.58,M
127.87,28,5.67,S
127.87,27,5.33,L
130.07,41,5.33,M
178.57,36,5.33,XXXL
158.73,27,5.75,XL
154.32,26,5.75,L
149.91,44,5.42,XL
196.21,28,5.58,XXXL
163.14,30,5.75,XXXL
105.82,32,5.33,XXS
149.91,48,5.50,XL
116.84,29,5.42,S
127.87,33,5.83,M
101.41,24,5.08,S
143.30,43,5.42,XL
163.14,46,5.83,XXXL
108.03,33,5.08,XXS
158.73,31,5.75,XXXL
138.89,22,5.67,L
123.46,36,5.50,M
123.46,28,5.75,S
149.91,31,5.58,L
169.76,29,5.33,XXXL
136.69,21,5.08,XL
249.12,36,5.17,XXXL
123.46,29,5.83,XXXL
149.91,30,5.25,XL
123.46,34,5.67,M
114.64,24,5.33,XXS
149.91,29,5.75,XL
149.91,26,5.58,XXXL
143.30,38,5.58,XL
143.30,33,5.75,L
114.64,29,5.17,XXS
182.98,67,5.50,XXXL
127.87,27,5.58,L
114.64,42,5.17,M
127.87,33,5.25,XL
158.73,33,5.58,XXXL
99.21,28,5.08,XXS
163.14,36,5.58,XXXL
158.73,30,5.83,XXXL
182.98,36,5.33,XXXL
123.46,35,5.08,XL
123.46,31,5.42,S
127.87,41,5.08,L
127.87,27,5.58,S
119.05,33,5.58,S
123.46,32,5.17,M
176.37,37,5.33,XXXL
127.87,41,5.33,M
123.46,24,5.33,S
127.87,33,5.08,M
158.73,46,5.75,XL
127.87,35,5.25,M
116.84,30,4.92,S
189.60,31,5.75,XXXL
136.69,30,5.58,M
127.87,31,5.33,M
114.64,30,5.50,S
119.05,33,5.17,S
213.85,44,5.67,XXXL
138.89,37,5.67,M
196.21,55,5.42,XXXL
149.91,30,6.00,M
138.89,34,5.67,XL
127.87,39,5.42,L
182.98,36,5.92,XXXL
134.48,30,5.58,L
143.30,34,5.08,L
174.16,41,5.42,XXXL
121.25,28,5.33,S
174.16,32,5.33,XXXL
149.91,35,5.58,M
110.23,25,5.25,L
134.48,34,5.50,XL
138.89,22,5.25,M
127.87,30,5.58,XXS
127.87,38,5.75,XL
174.16,27,5.92,XXXL
114.64,29,5.25,M
119.05,30,5.50,M
134.48,26,5.58,M
174.16,32,5.58,XXXL
119.05,20,5.33,M
127.87,47,5.17,L
127.87,31,5.17,S
110.23,32,5.25,XXS
119.05,22,5.33,XXS
105.82,37,5.00,XXS
119.05,22,5.42,M
138.89,26,5.42,XL
189.60,29,5.17,XXXL
121.25,31,5.00,XXS
198.42,36,5.75,XXXL
112.44,25,5.33,S
149.91,30,5.42,L
123.46,32,5.58,M
125.66,43,5.42,S
127.87,18,5.33,M
130.07,32,5.50,M
105.82,44,5.17,XXS
114.64,30,5.25,XXS
105.82,38,5.17,XXS
169.76,26,6.00,XXXL
134.48,33,5.58,L
182.98,32,5.83,XXXL
134.48,29,5.58,L
169.76,28,5.42,XXXL
123.46,31,5.33,S
127.87,30,5.75,S
127.87,39,5.33,M
114.64,30,5.33,XL
123.46,35,5.42,L
134.48,27,5.42,L
125.66,39,5.58,XL
134.48,40,5.75,XXXL
134.48,35,5.25,L
119.05,26,5.42,S
116.84,34,5.42,M
127.87,34,5.67,S
127.87,41,5.42,S
134.48,29,5.58,M
134.48,35,5.50,L
169.76,28,5.50,XXXL
149.91,36,5.58,XL
123.46,31,5.08,M
121.25,30,5.50,M
180.78,33,5.58,XXXL
163.14,27,5.33,XXXL
119.05,36,5.75,XXS
114.64,36,5.42,S
149.91,31,5.33,XL
127.87,36,5.50,M
116.84,35,5.50,L
116.84,27,5.50,S
103.62,29,5.25,XXS
149.91,36,5.58,XL
114.64,29,5.25,S
189.60,29,5.25,XXXL
134.48,37,5.83,L
134.48,29,5.42,L
134.48,31,5.58,S
114.64,30,4.92,S
123.46,37,5.42,S
149.91,27,5.58,L
116.84,35,5.08,XXS
114.64,29,5.17,XXS
125.66,26,5.33,M
174.16,26,6.17,XXXL
143.30,27,5.83,M
123.46,47,5.42,M
138.89,40,5.58,XL
138.89,28,5.17,M
123.46,31,5.33,M
123.46,29,5.42,S
130.07,43,5.33,L
134.48,59,5.83,L
158.73,36,5.83,XXXL
119.05,48,5.25,S
119.05,41,5.33,M
163.14,41,5.33,XL
119.05,35,5.50,S
163.14,26,5.83,XXXL
119.05,34,5.33,S
158.73,37,5.25,XXXL
154.32,54,5.67,XXXL
138.89,25,5.33,M
105.82,24,5.00,S
138.89,28,5.42,XL
141.10,53,5.17,XL
116.84,26,5.25,XXS
114.64,28,5.08,M
127.87,35,5.67,M
138.89,30,5.42,XL
123.46,29,5.33,M
127.87,27,5.33,XL
112.44,25,5.33,S
103.62,54,5.25,S
114.64,47,5.33,M
114.64,27,5.17,M
138.89,27,5.83,M
163.14,38,5.25,XL
158.73,27,5.58,M
123.46,38,5.33,M
134.48,30,5.25,M
116.84,30,5.17,M
143.30,44,5.58,XL
174.16,24,5.25,XXXL
119.05,22,5.33,M
158.73,46,5.75,XXXL
138.89,34,5.50,XL
213.85,32,5.75,XXXL
138.89,43,5.58,M
127.87,33,5.42,M
123.46,29,5.58,S
127.87,32,5.17,M
123.46,37,5.17,S
127.87,46,5.50,M
163.14,30,5.50,XL
114.64,32,5.50,XXS
127.87,32,5.33,S
143.30,26,5.67,L
149.91,32,5.75,XL
119.05,25,5.25,XXS
134.48,30,5.17,XL
123.46,41,5.08,S
149.91,25,5.58,XXXL
123.46,25,5.33,S
147.71,29,5.75,M
127.87,29,5.75,S
127.87,35,5.33,M
182.98,28,6.00,XL
154.32,29,5.83,XL
134.48,31,5.33,M
149.91,33,5.58,M
105.82,26,5.17,XXS
119.05,30,4.92,S
127.87,34,5.42,L
136.69,36,5.50,M
143.30,42,5.50,M
127.87,31,5.58,M
149.91,31,5.67,L
123.46,34,5.58,S
158.73,28,5.67,XL
108.03,35,5.33,XXS
108.03,29,5.42,XXS
163.14,27,5.33,L
114.64,43,5.08,M
112.44,27,5.17,XXS
163.14,34,6.00,XL
108.03,26,5.33,XXS
143.30,30,5.33,M
154.32,35,5.50,XL
176.37,41,5.58,XXXL
134.48,39,5.58,L
149.91,29,5.50,XL
123.46,37,5.42,M
119.05,35,5.58,S
132.28,35,5.58,M
149.91,30,5.92,XL
138.89,46,5.58,M
154.32,21,5.25,XL
130.07,23,5.75,M
108.03,26,5.17,S
123.46,33,5.58,M
116.84,36,5.58,S
149.91,34,5.50,XXXL
127.87,69,5.00,M
127.87,31,5.83,S
123.46,34,5.50,M
116.84,34,5.33,M
127.87,30,5.67,M
123.46,24,5.58,XXS
136.69,41,5.25,XL
123.46,30,5.42,M
132.28,34,5.42,L
134.48,33,5.67,M
134.48,20,5.17,M
121.25,36,5.17,XXS
169.76,34,5.92,XXXL
145.50,32,5.67,L
121.25,46,5.67,M
138.89,43,5.17,L
103.62,22,4.92,XXS
110.23,31,5.17,XXS
189.60,35,5.58,XXXL
132.28,31,5.67,S
127.87,32,5.33,M
127.87,35,5.75,M
103.62,28,5.00,XXS
149.91,21,5.58,L
174.16,33,5.25,XXXL
158.73,61,5.42,XXXL
114.64,29,5.25,M
149.91,38,5.42,XL
158.73,36,5.67,XL
134.48,30,5.42,L
127.87,27,5.67,XXS
134.48,29,5.58,M
158.73,44,5.67,L
127.87,58,5.42,L
108.03,30,5.25,XXS
101.41,46,5.17,XXS
123.46,35,5.67,S
158.73,28,5.58,XXXL
158.73,35,5.67,XXXL
174.16,31,5.50,XL
119.05,29,5.25,M
110.23,26,5.08,S
154.32,34,5.50,XXXL
132.28,29,5.33,M
149.91,21,5.67,XL
134.48,34,5.58,M
194.01,33,5.17,XXXL
169.76,34,5.50,XXXL
127.87,43,5.75,L
127.87,29,5.33,L
149.91,36,5.33,XL
127.87,32,5.67,M
149.91,35,5.25,XXXL
119.05,32,5.17,S
136.69,34,5.58,M
99.21,27,5.00,S
112.44,27,5.50,S
103.62,43,5.17,S
163.14,30,5.33,XXXL
149.91,30,5.33,XXXL
134.48,31,5.33,S
108.03,28,5.42,XXS
119.05,43,5.25,S
138.89,37,5.67,M
149.91,30,5.67,XXXL
143.30,37,5.50,L
136.69,30,5.08,M
149.91,33,5.75,XL
121.25,26,5.58,M
